Species,Abbreviation,Climatic type,Subfamily,C3/C4,decimalLatitude,decimalLongitude
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.55,1.316667
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.544305,1.320958
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.083333,1.62178
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.594266,30.988264
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.596017,30.980952
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.660792,30.983505
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.6599,30.968991
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.594426,30.981231
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.660584,30.983505
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.632617,30.980336
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.659973,30.968874
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.594272,30.981438
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.632834,30.980345
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.591537,30.992845
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.659955,30.969161
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.661587,30.981609
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.595701,30.982003
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.627291,30.978066
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.59347,30.988659
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.595719,30.981787
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.593624,30.988587
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.594148,30.988129
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.595809,30.981024
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.626882,30.974114
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.509167,-13.712222
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.705556,-13.376944
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.791111,-13.523333
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.664503,1.277099
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.013399,1.026551
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.012291,1.026058
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.058199,3.357836
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.44,3.317312
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.133904,3.242554
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.071801,3.112889
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.649726,3.116525
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.546757,3.272927
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.395144,3.338259
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.711268,3.134848
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.141166,2.87898
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.56,2.33
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,8.60047,2.659059
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,8.594759,2.642879
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.605075,2.258556
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.549872,2.165281
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,8.389875,2.440151
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.851549,1.803699
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.494899,2.423994
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.927287,2.113503
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.645821,1.685314
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.645888,1.686407
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,8.391779,2.688567
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.889525,1.672374
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.64705,1.665233
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.983721,2.280557
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.42584,1.875102
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.990174,2.619195
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.315849,2.616999
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.568181,2.543672
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.491429,2.451154
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.86414,3.547157
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.726379,3.491052
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.998865,3.408248
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.997959,3.407995
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.975523,3.394157
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.974617,3.393904
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.908874,3.365366
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.091345,1.672811
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.090393,1.660438
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.174652,1.605155
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.720545,1.426513
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.734822,1.419851
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.378332,1.706881
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.719071,1.88772
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.900309,1.136401
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.889839,1.099281
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.537926,3.406343
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.240151,3.097891
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.800624,2.975129
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.836792,2.963707
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-20.316667,-55.266667
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,18.370833,-89.888889
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,18.641667,-91.765278
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,19.729167,-90.419444
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,20.958333,-97.477778
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,18.483333,-96.294167
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,19.358611,-96.702778
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,8.561087,2.239209
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,8.310456,2.335339
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,8.258816,2.530347
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.129059,1.93562
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.695312,1.690039
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.658988,1.929078
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.641011,1.968732
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.583152,1.832346
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.474586,1.91693
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.408435,1.809934
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.407559,1.970979
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.355496,2.199995
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.342146,2.072107
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.31553,1.866543
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.147946,1.422425
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.017895,1.037904
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.0164,1.549412
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.930116,1.446415
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.847179,1.229435
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.806376,1.236302
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.707192,1.271707
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.706349,0.982972
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,8.630338,2.512495
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.91194,2.493903
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.453564,1.904999
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.434712,1.83506
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.707709,0.97948
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,19.27,-96.42
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,21.15,-89.65
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-8.26259,35.1628
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,18.0108,-66.3031
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,21.9833,-99.0167
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,19.2167,-96.9333
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,20.9667,-89.6167
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,21.15,-88.15
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,21.15,-88.2
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,21.15,-88.15
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,20.0833,-89.92
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,24.0621,-99.4653
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,21.15,-89.65
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,21.2833,-89.6667
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,18.67,-97.33
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,20.25,-97
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,19.2,-96.1333
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,2.361387,11.660091
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,2.368634,11.648215
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,2.38797,11.649641
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,2.35847,11.659976
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,2.39194,11.646466
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,2.466503,11.541739
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,2.391212,11.648173
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.631542,3.31708
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.631542,3.31708
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.57,3.298757
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.57,3.298757
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.512589,3.238759
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.512589,3.238759
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.395144,3.269922
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.44,3.248975
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.44,3.248975
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.133904,3.242554
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.133904,3.242554
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.395144,3.269922
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.071801,3.112889
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.071801,3.112889
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.058199,3.357836
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.058199,3.357836
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.697341,1.063567
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.696233,1.063074
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.479424,1.012294
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.9906,-74.2336
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.441022,2.352416
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.370955,2.704856
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.016917,1.969101
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,6.648873,2.73417
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,7.065248,2.130028
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.3082,1.42238
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.3075,1.42215
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.3081,1.42045
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.5008,1.38035
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.2926,1.33118
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.2833,1.32642
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.7852,2.10078
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.0335,10.5003
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,12.4825,1.1541
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.87252,0.37535
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.87255,0.37902
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.64017,0.52118
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.64286,0.51932
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.86985,0.37996
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.87341,0.37442
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,12.45932,0.12737
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,12.00296,0.38476
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,12.00321,0.38443
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,12.15011,0.32599
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,12.10099,0.34393
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.87175,0.37985
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.87175,0.37985
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.99356,0.96169
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.20763,0.78126
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.63783,0.52318
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.021367,1.462967
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.02615,1.4686
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.24685,1.362433
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.0264,1.47745
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.026117,1.478117
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.026083,1.4768
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.979117,1.645533
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.071683,1.479433
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.070683,1.492567
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.070867,1.492367
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.084733,1.477283
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.085367,1.475633
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.0674,1.50605
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.926167,0.422217
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.92575,0.422833
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.886983,0.392233
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.885683,0.392917
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.885683,0.392917
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.870983,0.38085
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.8828,0.393917
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.8828,0.393917
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.922533,0.412717
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.922117,0.411
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.86015,0.40405
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.927133,0.400633
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.85905,0.40715
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.925533,0.407083
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.879033,0.397917
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,12.042133,0.3252
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,12.043117,0.334483
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.238283,1.344733
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.242917,1.357917
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.041283,1.49645
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.041433,1.4999
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.878667,0.4062
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.876133,0.40285
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.878417,0.405167
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.878417,0.4039
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.8785,0.408167
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,12.156567,0.148267
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,12.153067,0.15075
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.722417,0.150767
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.80805,0.214883
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.022083,1.469633
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.0434,1.4982
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.041967,1.495
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.04335,1.496983
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.043283,1.496017
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.042567,1.496
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.04,1.493767
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.9255,0.40105
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.923117,0.404317
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.9247,0.4027
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.922767,0.4044
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,12.105933,0.177917
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.721733,-4.820517
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.871383,-4.834
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.557083,-4.150883
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.183117,-4.4438
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.513317,-4.481617
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.534267,-3.438267
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.301511,-75.502242
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.837017,-75.126142
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.301511,-75.502242
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.301511,-75.502242
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,0.01667,-51.05
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-7.31667,-47.43333
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-1.816667,34.633333
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-2.38,34.85
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-2.166667,34.15
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-3.316667,35.033333
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-2.45,34.833333
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-1.99967,35.16778
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,17.491389,-92.1325
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,11.68333,-84.45
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,18.41,-88.65
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,19.99,-89.75
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,10.9,-85.73
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,16.93194,-91.26194
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,18.43083,-89.43472
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,-0.31666,30.46666
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,9.20694,-62.16972
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,,
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,1.26666,-78.83333
Sporobolus pyramidalis,Spy,tropical,Chloridoideae,C4,8.90833,-79.59166
